"Datum";"-A/84121509 [kW]";"Status";
"12.05.2024 20:15:00";0,299;"namìøená data OK";
"12.05.2024 20:30:00";0,014;"namìøená data OK";
"12.05.2024 20:45:00";0,004;"namìøená data OK";
"12.05.2024 21:00:00";0,003;"namìøená data OK";
"12.05.2024 21:15:00";0;"namìøená data OK";
"12.05.2024 21:30:00";0;"namìøená data OK";
"12.05.2024 21:45:00";0;"namìøená data OK";
"12.05.2024 22:00:00";0;"namìøená data OK";
"12.05.2024 22:15:00";0;"namìøená data OK";
"12.05.2024 22:30:00";0;"namìøená data OK";
"12.05.2024 22:45:00";0;"namìøená data OK";
"12.05.2024 23:00:00";0;"namìøená data OK";
"12.05.2024 23:15:00";0;"namìøená data OK";
"12.05.2024 23:30:00";0;"namìøená data OK";
"12.05.2024 23:45:00";0;"namìøená data OK";
"12.05.2024 24:00:00";0;"namìøená data OK";
"13.05.2024 00:15:00";0;"namìøená data OK";
"13.05.2024 00:30:00";0;"namìøená data OK";
"13.05.2024 00:45:00";0;"namìøená data OK";
"13.05.2024 01:00:00";0;"namìøená data OK";
"13.05.2024 01:15:00";0;"namìøená data OK";
"13.05.2024 01:30:00";0;"namìøená data OK";
"13.05.2024 01:45:00";0;"namìøená data OK";
"13.05.2024 02:00:00";0;"namìøená data OK";
"13.05.2024 02:15:00";0;"namìøená data OK";
"13.05.2024 02:30:00";0;"namìøená data OK";
"13.05.2024 02:45:00";0;"namìøená data OK";
"13.05.2024 03:00:00";0;"namìøená data OK";
"13.05.2024 03:15:00";0;"namìøená data OK";
"13.05.2024 03:30:00";0;"namìøená data OK";
"13.05.2024 03:45:00";0;"namìøená data OK";
"13.05.2024 04:00:00";0;"namìøená data OK";
"13.05.2024 04:15:00";0;"namìøená data OK";
"13.05.2024 04:30:00";0;"namìøená data OK";
"13.05.2024 04:45:00";0;"namìøená data OK";
"13.05.2024 05:00:00";0;"namìøená data OK";
"13.05.2024 05:15:00";0;"namìøená data OK";
"13.05.2024 05:30:00";0;"namìøená data OK";
"13.05.2024 05:45:00";0,028;"namìøená data OK";
"13.05.2024 06:00:00";0,036;"namìøená data OK";
"13.05.2024 06:15:00";0,029;"namìøená data OK";
"13.05.2024 06:30:00";0,036;"namìøená data OK";
"13.05.2024 06:45:00";0,064;"namìøená data OK";
"13.05.2024 07:00:00";0,06;"namìøená data OK";
"13.05.2024 07:15:00";0,033;"namìøená data OK";
"13.05.2024 07:30:00";0,019;"namìøená data OK";
"13.05.2024 07:45:00";0,018;"namìøená data OK";
"13.05.2024 08:00:00";0,045;"namìøená data OK";
"13.05.2024 08:15:00";0,052;"namìøená data OK";
"13.05.2024 08:30:00";0,057;"namìøená data OK";
"13.05.2024 08:45:00";0,108;"namìøená data OK";
"13.05.2024 09:00:00";0,965;"namìøená data OK";
"13.05.2024 09:15:00";0,62;"namìøená data OK";
"13.05.2024 09:30:00";0,625;"namìøená data OK";
"13.05.2024 09:45:00";2,213;"namìøená data OK";
"13.05.2024 10:00:00";3,519;"namìøená data OK";
"13.05.2024 10:15:00";3,488;"namìøená data OK";
"13.05.2024 10:30:00";3,432;"namìøená data OK";
"13.05.2024 10:45:00";3,39;"namìøená data OK";
"13.05.2024 11:00:00";3,458;"namìøená data OK";
"13.05.2024 11:15:00";3,528;"namìøená data OK";
"13.05.2024 11:30:00";3,701;"namìøená data OK";
"13.05.2024 11:45:00";3,761;"namìøená data OK";
"13.05.2024 12:00:00";3,882;"namìøená data OK";
"13.05.2024 12:15:00";3,961;"namìøená data OK";
"13.05.2024 12:30:00";3,723;"namìøená data OK";
"13.05.2024 12:45:00";3,929;"namìøená data OK";
"13.05.2024 13:00:00";3,921;"namìøená data OK";
"13.05.2024 13:15:00";3,964;"namìøená data OK";
"13.05.2024 13:30:00";3,935;"namìøená data OK";
"13.05.2024 13:45:00";3,918;"namìøená data OK";
"13.05.2024 14:00:00";3,902;"namìøená data OK";
"13.05.2024 14:15:00";3,773;"namìøená data OK";
"13.05.2024 14:30:00";3,761;"namìøená data OK";
"13.05.2024 14:45:00";3,621;"namìøená data OK";
"13.05.2024 15:00:00";3,497;"namìøená data OK";
"13.05.2024 15:15:00";3,42;"namìøená data OK";
"13.05.2024 15:30:00";3,315;"namìøená data OK";
"13.05.2024 15:45:00";3,291;"namìøená data OK";
"13.05.2024 16:00:00";3,243;"namìøená data OK";
"13.05.2024 16:15:00";3,247;"namìøená data OK";
"13.05.2024 16:30:00";3,22;"namìøená data OK";
"13.05.2024 16:45:00";3,141;"namìøená data OK";
"13.05.2024 17:00:00";3,129;"namìøená data OK";
"13.05.2024 17:15:00";3,065;"namìøená data OK";
"13.05.2024 17:30:00";3,083;"namìøená data OK";
"13.05.2024 17:45:00";2,377;"namìøená data OK";
"13.05.2024 18:00:00";2,677;"namìøená data OK";
"13.05.2024 18:15:00";1,536;"namìøená data OK";
"13.05.2024 18:30:00";0;"namìøená data OK";
"13.05.2024 18:45:00";1,785;"namìøená data OK";
"13.05.2024 19:00:00";2,135;"namìøená data OK";
"13.05.2024 19:15:00";1,435;"namìøená data OK";
"13.05.2024 19:30:00";1,507;"namìøená data OK";
"13.05.2024 19:45:00";0,007;"namìøená data OK";
"13.05.2024 20:00:00";0,004;"namìøená data OK";
"13.05.2024 20:15:00";0,158;"namìøená data OK";
"13.05.2024 20:30:00";0,026;"namìøená data OK";
"13.05.2024 20:45:00";0,002;"namìøená data OK";
"13.05.2024 21:00:00";0;"namìøená data OK";
"13.05.2024 21:15:00";0;"namìøená data OK";
"13.05.2024 21:30:00";0;"namìøená data OK";
"13.05.2024 21:45:00";0;"namìøená data OK";
"13.05.2024 22:00:00";0;"namìøená data OK";
"13.05.2024 22:15:00";0;"namìøená data OK";
"13.05.2024 22:30:00";0;"namìøená data OK";
"13.05.2024 22:45:00";0;"namìøená data OK";
"13.05.2024 23:00:00";0;"namìøená data OK";
"13.05.2024 23:15:00";0;"namìøená data OK";
"13.05.2024 23:30:00";0;"namìøená data OK";
"13.05.2024 23:45:00";0;"namìøená data OK";
"13.05.2024 24:00:00";0;"namìøená data OK";
"14.05.2024 00:15:00";0;"namìøená data OK";
"14.05.2024 00:30:00";0;"namìøená data OK";
"14.05.2024 00:45:00";0;"namìøená data OK";
"14.05.2024 01:00:00";0;"namìøená data OK";
"14.05.2024 01:15:00";0;"namìøená data OK";
"14.05.2024 01:30:00";0;"namìøená data OK";
"14.05.2024 01:45:00";0;"namìøená data OK";
"14.05.2024 02:00:00";0;"namìøená data OK";
"14.05.2024 02:15:00";0;"namìøená data OK";
"14.05.2024 02:30:00";0;"namìøená data OK";
"14.05.2024 02:45:00";0;"namìøená data OK";
"14.05.2024 03:00:00";0;"namìøená data OK";
"14.05.2024 03:15:00";0;"namìøená data OK";
"14.05.2024 03:30:00";0;"namìøená data OK";
"14.05.2024 03:45:00";0;"namìøená data OK";
"14.05.2024 04:00:00";0;"namìøená data OK";
"14.05.2024 04:15:00";0;"namìøená data OK";
"14.05.2024 04:30:00";0;"namìøená data OK";
"14.05.2024 04:45:00";0;"namìøená data OK";
"14.05.2024 05:00:00";0;"namìøená data OK";
"14.05.2024 05:15:00";0;"namìøená data OK";
"14.05.2024 05:30:00";0;"namìøená data OK";
"14.05.2024 05:45:00";0,022;"namìøená data OK";
"14.05.2024 06:00:00";0,042;"namìøená data OK";
"14.05.2024 06:15:00";0,029;"namìøená data OK";
"14.05.2024 06:30:00";0,023;"namìøená data OK";
"14.05.2024 06:45:00";0,052;"namìøená data OK";
"14.05.2024 07:00:00";0,008;"namìøená data OK";
"14.05.2024 07:15:00";0,327;"namìøená data OK";
"14.05.2024 07:30:00";0,093;"namìøená data OK";
"14.05.2024 07:45:00";0,065;"namìøená data OK";
"14.05.2024 08:00:00";0,11;"namìøená data OK";
"14.05.2024 08:15:00";0,122;"namìøená data OK";
"14.05.2024 08:30:00";1,07;"namìøená data OK";
"14.05.2024 08:45:00";2,754;"namìøená data OK";
"14.05.2024 09:00:00";3,112;"namìøená data OK";
"14.05.2024 09:15:00";3,004;"namìøená data OK";
"14.05.2024 09:30:00";3,243;"namìøená data OK";
"14.05.2024 09:45:00";3,478;"namìøená data OK";
"14.05.2024 10:00:00";3,314;"namìøená data OK";
"14.05.2024 10:15:00";2,844;"namìøená data OK";
"14.05.2024 10:30:00";2,973;"namìøená data OK";
"14.05.2024 10:45:00";3,026;"namìøená data OK";
"14.05.2024 11:00:00";3,088;"namìøená data OK";
"14.05.2024 11:15:00";2,936;"namìøená data OK";
"14.05.2024 11:30:00";3,11;"namìøená data OK";
"14.05.2024 11:45:00";3,48;"namìøená data OK";
"14.05.2024 12:00:00";3,718;"namìøená data OK";
"14.05.2024 12:15:00";3,661;"namìøená data OK";
"14.05.2024 12:30:00";3,803;"namìøená data OK";
"14.05.2024 12:45:00";3,816;"namìøená data OK";
"14.05.2024 13:00:00";3,737;"namìøená data OK";
"14.05.2024 13:15:00";4,176;"namìøená data OK";
"14.05.2024 13:30:00";2,297;"namìøená data OK";
"14.05.2024 13:45:00";2,718;"namìøená data OK";
"14.05.2024 14:00:00";4,096;"namìøená data OK";
"14.05.2024 14:15:00";3,939;"namìøená data OK";
"14.05.2024 14:30:00";3,819;"namìøená data OK";
"14.05.2024 14:45:00";2,429;"namìøená data OK";
"14.05.2024 15:00:00";3,24;"namìøená data OK";
"14.05.2024 15:15:00";3,147;"namìøená data OK";
"14.05.2024 15:30:00";2,574;"namìøená data OK";
"14.05.2024 15:45:00";1,373;"namìøená data OK";
"14.05.2024 16:00:00";1,566;"namìøená data OK";
"14.05.2024 16:15:00";2,814;"namìøená data OK";
"14.05.2024 16:30:00";2,643;"namìøená data OK";
"14.05.2024 16:45:00";2,961;"namìøená data OK";
"14.05.2024 17:00:00";2,929;"namìøená data OK";
"14.05.2024 17:15:00";1,517;"namìøená data OK";
"14.05.2024 17:30:00";2,217;"namìøená data OK";
"14.05.2024 17:45:00";2,5;"namìøená data OK";
"14.05.2024 18:00:00";2,641;"namìøená data OK";
"14.05.2024 18:15:00";2,387;"namìøená data OK";
"14.05.2024 18:30:00";2,682;"namìøená data OK";
"14.05.2024 18:45:00";2,471;"namìøená data OK";
"14.05.2024 19:00:00";2,112;"namìøená data OK";
"14.05.2024 19:15:00";1,591;"namìøená data OK";
"14.05.2024 19:30:00";1,645;"namìøená data OK";
"14.05.2024 19:45:00";1,29;"namìøená data OK";
"14.05.2024 20:00:00";0,395;"namìøená data OK";
"14.05.2024 20:15:00";0,003;"namìøená data OK";
"14.05.2024 20:30:00";0,018;"namìøená data OK";
"14.05.2024 20:45:00";0,001;"namìøená data OK";
"14.05.2024 21:00:00";0;"namìøená data OK";
"14.05.2024 21:15:00";0;"namìøená data OK";
"14.05.2024 21:30:00";0;"namìøená data OK";
"14.05.2024 21:45:00";0;"namìøená data OK";
"14.05.2024 22:00:00";0;"namìøená data OK";
"14.05.2024 22:15:00";0;"namìøená data OK";
"14.05.2024 22:30:00";0;"namìøená data OK";
"14.05.2024 22:45:00";0;"namìøená data OK";
"14.05.2024 23:00:00";0;"namìøená data OK";
"14.05.2024 23:15:00";0;"namìøená data OK";
"14.05.2024 23:30:00";0;"namìøená data OK";
"14.05.2024 23:45:00";0;"namìøená data OK";
"14.05.2024 24:00:00";0;"namìøená data OK";
"15.05.2024 00:15:00";0;"namìøená data OK";
"15.05.2024 00:30:00";0;"namìøená data OK";
"15.05.2024 00:45:00";0;"namìøená data OK";
"15.05.2024 01:00:00";0;"namìøená data OK";
"15.05.2024 01:15:00";0;"namìøená data OK";
"15.05.2024 01:30:00";0;"namìøená data OK";
"15.05.2024 01:45:00";0;"namìøená data OK";
"15.05.2024 02:00:00";0;"namìøená data OK";
"15.05.2024 02:15:00";0;"namìøená data OK";
"15.05.2024 02:30:00";0;"namìøená data OK";
"15.05.2024 02:45:00";0;"namìøená data OK";
"15.05.2024 03:00:00";0;"namìøená data OK";
"15.05.2024 03:15:00";0;"namìøená data OK";
"15.05.2024 03:30:00";0;"namìøená data OK";
"15.05.2024 03:45:00";0;"namìøená data OK";
"15.05.2024 04:00:00";0;"namìøená data OK";
"15.05.2024 04:15:00";0;"namìøená data OK";
"15.05.2024 04:30:00";0;"namìøená data OK";
"15.05.2024 04:45:00";0;"namìøená data OK";
"15.05.2024 05:00:00";0;"namìøená data OK";
"15.05.2024 05:15:00";0;"namìøená data OK";
"15.05.2024 05:30:00";0;"namìøená data OK";
"15.05.2024 05:45:00";0,046;"namìøená data OK";
"15.05.2024 06:00:00";0,037;"namìøená data OK";
"15.05.2024 06:15:00";0,031;"namìøená data OK";
"15.05.2024 06:30:00";0,021;"namìøená data OK";
"15.05.2024 06:45:00";0,022;"namìøená data OK";
"15.05.2024 07:00:00";0,066;"namìøená data OK";
"15.05.2024 07:15:00";0,058;"namìøená data OK";
"15.05.2024 07:30:00";0,041;"namìøená data OK";
"15.05.2024 07:45:00";0,407;"namìøená data OK";
"15.05.2024 08:00:00";2,712;"namìøená data OK";
"15.05.2024 08:15:00";3,211;"namìøená data OK";
"15.05.2024 08:30:00";3,307;"namìøená data OK";
"15.05.2024 08:45:00";3,494;"namìøená data OK";
"15.05.2024 09:00:00";3,496;"namìøená data OK";
"15.05.2024 09:15:00";3,576;"namìøená data OK";
"15.05.2024 09:30:00";3,608;"namìøená data OK";
"15.05.2024 09:45:00";3,631;"namìøená data OK";
"15.05.2024 10:00:00";3,482;"namìøená data OK";
"15.05.2024 10:15:00";3,441;"namìøená data OK";
"15.05.2024 10:30:00";3,48;"namìøená data OK";
"15.05.2024 10:45:00";3,418;"namìøená data OK";
"15.05.2024 11:00:00";3,476;"namìøená data OK";
"15.05.2024 11:15:00";2,481;"namìøená data OK";
"15.05.2024 11:30:00";3,612;"namìøená data OK";
"15.05.2024 11:45:00";3,819;"namìøená data OK";
"15.05.2024 12:00:00";3,888;"namìøená data OK";
"15.05.2024 12:15:00";4,03;"namìøená data OK";
"15.05.2024 12:30:00";4,214;"namìøená data OK";
"15.05.2024 12:45:00";4,344;"namìøená data OK";
"15.05.2024 13:00:00";3,081;"namìøená data OK";
"15.05.2024 13:15:00";4,193;"namìøená data OK";
"15.05.2024 13:30:00";4,563;"namìøená data OK";
"15.05.2024 13:45:00";4,641;"namìøená data OK";
"15.05.2024 14:00:00";4,237;"namìøená data OK";
"15.05.2024 14:15:00";4,117;"namìøená data OK";
"15.05.2024 14:30:00";3,983;"namìøená data OK";
"15.05.2024 14:45:00";3,884;"namìøená data OK";
"15.05.2024 15:00:00";3,738;"namìøená data OK";
"15.05.2024 15:15:00";3,606;"namìøená data OK";
"15.05.2024 15:30:00";3,728;"namìøená data OK";
"15.05.2024 15:45:00";0,603;"namìøená data OK";
"15.05.2024 16:00:00";0,114;"namìøená data OK";
"15.05.2024 16:15:00";2,489;"namìøená data OK";
"15.05.2024 16:30:00";3,301;"namìøená data OK";
"15.05.2024 16:45:00";3,212;"namìøená data OK";
"15.05.2024 17:00:00";3,327;"namìøená data OK";
"15.05.2024 17:15:00";3,17;"namìøená data OK";
"15.05.2024 17:30:00";3,17;"namìøená data OK";
"15.05.2024 17:45:00";3,23;"namìøená data OK";
"15.05.2024 18:00:00";3,192;"namìøená data OK";
"15.05.2024 18:15:00";3,012;"namìøená data OK";
"15.05.2024 18:30:00";2,802;"namìøená data OK";
"15.05.2024 18:45:00";1,861;"namìøená data OK";
"15.05.2024 19:00:00";1,345;"namìøená data OK";
"15.05.2024 19:15:00";1,077;"namìøená data OK";
"15.05.2024 19:30:00";0,806;"namìøená data OK";
"15.05.2024 19:45:00";0,385;"namìøená data OK";
"15.05.2024 20:00:00";0,688;"namìøená data OK";
"15.05.2024 20:15:00";0,274;"namìøená data OK";
"15.05.2024 20:30:00";0,05;"namìøená data OK";
"15.05.2024 20:45:00";0;"namìøená data OK";
"15.05.2024 21:00:00";0;"namìøená data OK";
"15.05.2024 21:15:00";0;"namìøená data OK";
"15.05.2024 21:30:00";0;"namìøená data OK";
"15.05.2024 21:45:00";0;"namìøená data OK";
"15.05.2024 22:00:00";0;"namìøená data OK";
"15.05.2024 22:15:00";0;"namìøená data OK";
"15.05.2024 22:30:00";0;"namìøená data OK";
"15.05.2024 22:45:00";0;"namìøená data OK";
"15.05.2024 23:00:00";0;"namìøená data OK";
"15.05.2024 23:15:00";0;"namìøená data OK";
"15.05.2024 23:30:00";0;"namìøená data OK";
"15.05.2024 23:45:00";0;"namìøená data OK";
"15.05.2024 24:00:00";0;"namìøená data OK";
"16.05.2024 00:15:00";0;"namìøená data OK";
"16.05.2024 00:30:00";0;"namìøená data OK";
"16.05.2024 00:45:00";0;"namìøená data OK";
"16.05.2024 01:00:00";0;"namìøená data OK";
"16.05.2024 01:15:00";0;"namìøená data OK";
"16.05.2024 01:30:00";0;"namìøená data OK";
"16.05.2024 01:45:00";0;"namìøená data OK";
"16.05.2024 02:00:00";0;"namìøená data OK";
"16.05.2024 02:15:00";0;"namìøená data OK";
"16.05.2024 02:30:00";0;"namìøená data OK";
"16.05.2024 02:45:00";0;"namìøená data OK";
"16.05.2024 03:00:00";0;"namìøená data OK";
"16.05.2024 03:15:00";0;"namìøená data OK";
"16.05.2024 03:30:00";0;"namìøená data OK";
"16.05.2024 03:45:00";0;"namìøená data OK";
"16.05.2024 04:00:00";0;"namìøená data OK";
"16.05.2024 04:15:00";0;"namìøená data OK";
"16.05.2024 04:30:00";0;"namìøená data OK";
"16.05.2024 04:45:00";0;"namìøená data OK";
"16.05.2024 05:00:00";0;"namìøená data OK";
"16.05.2024 05:15:00";0;"namìøená data OK";
"16.05.2024 05:30:00";0;"namìøená data OK";
"16.05.2024 05:45:00";0,048;"namìøená data OK";
"16.05.2024 06:00:00";0,038;"namìøená data OK";
"16.05.2024 06:15:00";0,029;"namìøená data OK";
"16.05.2024 06:30:00";0,033;"namìøená data OK";
"16.05.2024 06:45:00";0,057;"namìøená data OK";
"16.05.2024 07:00:00";0,05;"namìøená data OK";
"16.05.2024 07:15:00";0,03;"namìøená data OK";
"16.05.2024 07:30:00";0,019;"namìøená data OK";
"16.05.2024 07:45:00";1,242;"namìøená data OK";
"16.05.2024 08:00:00";3,123;"namìøená data OK";
"16.05.2024 08:15:00";3,316;"namìøená data OK";
"16.05.2024 08:30:00";3,388;"namìøená data OK";
"16.05.2024 08:45:00";2,305;"namìøená data OK";
"16.05.2024 09:00:00";2,524;"namìøená data OK";
"16.05.2024 09:15:00";2,441;"namìøená data OK";
"16.05.2024 09:30:00";3,575;"namìøená data OK";
"16.05.2024 09:45:00";2,806;"namìøená data OK";
"16.05.2024 10:00:00";2,444;"namìøená data OK";
"16.05.2024 10:15:00";3,543;"namìøená data OK";
"16.05.2024 10:30:00";3,594;"namìøená data OK";
"16.05.2024 10:45:00";3,598;"namìøená data OK";
"16.05.2024 11:00:00";3,53;"namìøená data OK";
"16.05.2024 11:15:00";3,791;"namìøená data OK";
"16.05.2024 11:30:00";3,911;"namìøená data OK";
"16.05.2024 11:45:00";3,732;"namìøená data OK";
"16.05.2024 12:00:00";3,964;"namìøená data OK";
"16.05.2024 12:15:00";3,557;"namìøená data OK";
"16.05.2024 12:30:00";3,36;"namìøená data OK";
"16.05.2024 12:45:00";3,902;"namìøená data OK";
"16.05.2024 13:00:00";3,592;"namìøená data OK";
"16.05.2024 13:15:00";3,902;"namìøená data OK";
"16.05.2024 13:30:00";3,093;"namìøená data OK";
"16.05.2024 13:45:00";2,025;"namìøená data OK";
"16.05.2024 14:00:00";1,655;"namìøená data OK";
"16.05.2024 14:15:00";1,863;"namìøená data OK";
"16.05.2024 14:30:00";2,153;"namìøená data OK";
"16.05.2024 14:45:00";2,135;"namìøená data OK";
"16.05.2024 15:00:00";0,911;"namìøená data OK";
"16.05.2024 15:15:00";0,039;"namìøená data OK";
"16.05.2024 15:30:00";0,046;"namìøená data OK";
"16.05.2024 15:45:00";0,919;"namìøená data OK";
"16.05.2024 16:00:00";1,342;"namìøená data OK";
"16.05.2024 16:15:00";1,003;"namìøená data OK";
"16.05.2024 16:30:00";1,263;"namìøená data OK";
"16.05.2024 16:45:00";1,02;"namìøená data OK";
"16.05.2024 17:00:00";0,103;"namìøená data OK";
"16.05.2024 17:15:00";0,002;"namìøená data OK";
"16.05.2024 17:30:00";0;"namìøená data OK";
"16.05.2024 17:45:00";0,228;"namìøená data OK";
"16.05.2024 18:00:00";0,189;"namìøená data OK";
"16.05.2024 18:15:00";0,101;"namìøená data OK";
"16.05.2024 18:30:00";0,112;"namìøená data OK";
"16.05.2024 18:45:00";0,001;"namìøená data OK";
"16.05.2024 19:00:00";0,003;"namìøená data OK";
"16.05.2024 19:15:00";0,001;"namìøená data OK";
"16.05.2024 19:30:00";0,002;"namìøená data OK";
"16.05.2024 19:45:00";0,004;"namìøená data OK";
"16.05.2024 20:00:00";0;"namìøená data OK";
"16.05.2024 20:15:00";0;"namìøená data OK";
"16.05.2024 20:30:00";0;"namìøená data OK";
"16.05.2024 20:45:00";0;"namìøená data OK";
"16.05.2024 21:00:00";0;"namìøená data OK";
"16.05.2024 21:15:00";0;"namìøená data OK";
"16.05.2024 21:30:00";0;"namìøená data OK";
"16.05.2024 21:45:00";0;"namìøená data OK";
"16.05.2024 22:00:00";0;"namìøená data OK";
"16.05.2024 22:15:00";0;"namìøená data OK";
"16.05.2024 22:30:00";0;"namìøená data OK";
"16.05.2024 22:45:00";0;"namìøená data OK";
"16.05.2024 23:00:00";0;"namìøená data OK";
"16.05.2024 23:15:00";0;"namìøená data OK";
"16.05.2024 23:30:00";0;"namìøená data OK";
"16.05.2024 23:45:00";0;"namìøená data OK";
"16.05.2024 24:00:00";0;"namìøená data OK";
"17.05.2024 00:15:00";0;"namìøená data OK";
"17.05.2024 00:30:00";0;"namìøená data OK";
"17.05.2024 00:45:00";0;"namìøená data OK";
"17.05.2024 01:00:00";0;"namìøená data OK";
"17.05.2024 01:15:00";0;"namìøená data OK";
"17.05.2024 01:30:00";0;"namìøená data OK";
"17.05.2024 01:45:00";0;"namìøená data OK";
"17.05.2024 02:00:00";0;"namìøená data OK";
"17.05.2024 02:15:00";0;"namìøená data OK";
"17.05.2024 02:30:00";0;"namìøená data OK";
"17.05.2024 02:45:00";0;"namìøená data OK";
"17.05.2024 03:00:00";0;"namìøená data OK";
"17.05.2024 03:15:00";0;"namìøená data OK";
"17.05.2024 03:30:00";0;"namìøená data OK";
"17.05.2024 03:45:00";0;"namìøená data OK";
"17.05.2024 04:00:00";0;"namìøená data OK";
"17.05.2024 04:15:00";0;"namìøená data OK";
"17.05.2024 04:30:00";0;"namìøená data OK";
"17.05.2024 04:45:00";0;"namìøená data OK";
"17.05.2024 05:00:00";0;"namìøená data OK";
"17.05.2024 05:15:00";0;"namìøená data OK";
"17.05.2024 05:30:00";0,018;"namìøená data OK";
"17.05.2024 05:45:00";0,048;"namìøená data OK";
"17.05.2024 06:00:00";0,037;"namìøená data OK";
"17.05.2024 06:15:00";0,031;"namìøená data OK";
"17.05.2024 06:30:00";0,031;"namìøená data OK";
"17.05.2024 06:45:00";0,05;"namìøená data OK";
"17.05.2024 07:00:00";0,047;"namìøená data OK";
"17.05.2024 07:15:00";0,058;"namìøená data OK";
"17.05.2024 07:30:00";0,03;"namìøená data OK";
"17.05.2024 07:45:00";0,026;"namìøená data OK";
"17.05.2024 08:00:00";0,006;"namìøená data OK";
"17.05.2024 08:15:00";0,043;"namìøená data OK";
"17.05.2024 08:30:00";0,057;"namìøená data OK";
"17.05.2024 08:45:00";0,048;"namìøená data OK";
"17.05.2024 09:00:00";0,039;"namìøená data OK";
"17.05.2024 09:15:00";0,04;"namìøená data OK";
"17.05.2024 09:30:00";0,022;"namìøená data OK";
"17.05.2024 09:45:00";0,023;"namìøená data OK";
"17.05.2024 10:00:00";0,038;"namìøená data OK";
"17.05.2024 10:15:00";0,02;"namìøená data OK";
"17.05.2024 10:30:00";0,053;"namìøená data OK";
"17.05.2024 10:45:00";0,033;"namìøená data OK";
"17.05.2024 11:00:00";0,041;"namìøená data OK";
"17.05.2024 11:15:00";0,041;"namìøená data OK";
"17.05.2024 11:30:00";0,027;"namìøená data OK";
"17.05.2024 11:45:00";0,037;"namìøená data OK";
"17.05.2024 12:00:00";0,049;"namìøená data OK";
"17.05.2024 12:15:00";0,041;"namìøená data OK";
"17.05.2024 12:30:00";0,038;"namìøená data OK";
"17.05.2024 12:45:00";0,04;"namìøená data OK";
"17.05.2024 13:00:00";0,047;"namìøená data OK";
"17.05.2024 13:15:00";0,045;"namìøená data OK";
"17.05.2024 13:30:00";0,036;"namìøená data OK";
"17.05.2024 13:45:00";0,039;"namìøená data OK";
"17.05.2024 14:00:00";0,031;"namìøená data OK";
"17.05.2024 14:15:00";0,02;"namìøená data OK";
"17.05.2024 14:30:00";0,018;"namìøená data OK";
"17.05.2024 14:45:00";0,034;"namìøená data OK";
"17.05.2024 15:00:00";0,053;"namìøená data OK";
"17.05.2024 15:15:00";0,044;"namìøená data OK";
"17.05.2024 15:30:00";0,024;"namìøená data OK";
"17.05.2024 15:45:00";0,056;"namìøená data OK";
"17.05.2024 16:00:00";0,043;"namìøená data OK";
"17.05.2024 16:15:00";0,052;"namìøená data OK";
"17.05.2024 16:30:00";0,04;"namìøená data OK";
"17.05.2024 16:45:00";0,038;"namìøená data OK";
"17.05.2024 17:00:00";0,042;"namìøená data OK";
"17.05.2024 17:15:00";0;"namìøená data OK";
"17.05.2024 17:30:00";0;"namìøená data OK";
"17.05.2024 17:45:00";0,267;"namìøená data OK";
"17.05.2024 18:00:00";0,281;"namìøená data OK";
"17.05.2024 18:15:00";0,219;"namìøená data OK";
"17.05.2024 18:30:00";0,068;"namìøená data OK";
"17.05.2024 18:45:00";0,215;"namìøená data OK";
"17.05.2024 19:00:00";1,088;"namìøená data OK";
"17.05.2024 19:15:00";0,301;"namìøená data OK";
"17.05.2024 19:30:00";1,233;"namìøená data OK";
"17.05.2024 19:45:00";0,344;"namìøená data OK";
"17.05.2024 20:00:00";0,002;"namìøená data OK";
"17.05.2024 20:15:00";0,002;"namìøená data OK";
"17.05.2024 20:30:00";0;"namìøená data OK";
"17.05.2024 20:45:00";0;"namìøená data OK";
"17.05.2024 21:00:00";0;"namìøená data OK";
"17.05.2024 21:15:00";0;"namìøená data OK";
"17.05.2024 21:30:00";0;"namìøená data OK";
"17.05.2024 21:45:00";0;"namìøená data OK";
"17.05.2024 22:00:00";0;"namìøená data OK";
"17.05.2024 22:15:00";0;"namìøená data OK";
"17.05.2024 22:30:00";0;"namìøená data OK";
"17.05.2024 22:45:00";0;"namìøená data OK";
"17.05.2024 23:00:00";0;"namìøená data OK";
"17.05.2024 23:15:00";0;"namìøená data OK";
"17.05.2024 23:30:00";0;"namìøená data OK";
"17.05.2024 23:45:00";0;"namìøená data OK";
"17.05.2024 24:00:00";0;"namìøená data OK";
"18.05.2024 00:15:00";0;"namìøená data OK";
"18.05.2024 00:30:00";0;"namìøená data OK";
"18.05.2024 00:45:00";0;"namìøená data OK";
"18.05.2024 01:00:00";0;"namìøená data OK";
"18.05.2024 01:15:00";0;"namìøená data OK";
"18.05.2024 01:30:00";0;"namìøená data OK";
"18.05.2024 01:45:00";0;"namìøená data OK";
"18.05.2024 02:00:00";0;"namìøená data OK";
"18.05.2024 02:15:00";0;"namìøená data OK";
"18.05.2024 02:30:00";0;"namìøená data OK";
"18.05.2024 02:45:00";0;"namìøená data OK";
"18.05.2024 03:00:00";0;"namìøená data OK";
"18.05.2024 03:15:00";0;"namìøená data OK";
"18.05.2024 03:30:00";0;"namìøená data OK";
"18.05.2024 03:45:00";0;"namìøená data OK";
"18.05.2024 04:00:00";0;"namìøená data OK";
"18.05.2024 04:15:00";0;"namìøená data OK";
"18.05.2024 04:30:00";0;"namìøená data OK";
